date,avg_price,CPI,consumer_price_growth_rate,food_non_alcoholic_beverages,liquor_tobacco,clothes_shoes,housing_water_electricity_fuel,household_goods_housekeeping_services,sanitation,traffic,communication,entertainment_culture,education,food_accommodation,other_goods_services,033_Production_per_cultivation_area,031_Production_per_cultivation_area,055_Production_per_cultivation_area,054_Production_per_cultivation_area,02_Production_per_cultivation_area,061_Production_per_cultivation_area,063_Production_per_cultivation_area,041_Production_per_cultivation_area,043_Production_per_cultivation_area,domestic_oil,international_oil
1999-10-23,42450,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-10-25,42430,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-10-26,42430,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-10-27,42330,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-10-28,42230,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-10-29,42230,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-10-30,42230,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-11-01,42140,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-11-02,42100,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-11-03,42100,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-11-04,42100,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-11-05,42100,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-11-06,42100,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-11-08,42100,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-11-09,42100,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-11-10,41900,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-11-11,41800,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-11-12,41800,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-11-13,41800,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-11-15,41800,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-11-16,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-11-17,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-11-18,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-11-19,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-11-20,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-11-22,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-11-23,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-11-24,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-11-25,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-11-26,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-11-27,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-11-29,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-11-30,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-12-01,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-12-02,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-12-03,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-12-04,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-12-06,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-12-07,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-12-10,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-12-11,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-12-13,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-12-14,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-12-15,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-12-16,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-12-17,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-12-18,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-12-20,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-12-21,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-12-22,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-12-23,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-12-24,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-12-27,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-12-28,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-12-29,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-12-30,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
1999-12-31,41700,65.1,0.8,4.5,6.5,1.7,-3,-1.3,1.5,2.3,-0.5,0,1.3,-0.9,-2.2,7,5.4,5.26,5.18,4.54,4.7,2.33,6.97,14.84,,
2000-01-03,41900,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36526,
2000-01-04,41900,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36526,
2000-01-05,41800,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36526,
2000-01-06,41800,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36526,
2000-01-07,41900,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36526,
2000-01-08,41900,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36526,
2000-01-10,42040,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36526,
2000-01-11,42040,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36526,
2000-01-12,42040,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36526,
2000-01-13,42040,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36526,
2000-01-14,42040,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36526,
2000-01-15,42040,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36526,
2000-01-17,42040,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36526,
2000-01-18,42040,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36526,
2000-01-19,42040,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36526,
2000-01-20,42040,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36526,
2000-01-21,42040,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36526,
2000-01-22,42040,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36526,
2000-01-24,42040,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36526,
2000-01-25,42040,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36526,
2000-01-26,42240,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36526,
2000-01-27,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36526,
2000-01-28,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36526,
2000-01-29,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36526,
2000-01-31,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36526,
2000-02-01,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36557,
2000-02-02,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36557,
2000-02-03,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36557,
2000-02-07,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36557,
2000-02-08,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36557,
2000-02-09,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36557,
2000-02-10,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36557,
2000-02-11,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36557,
2000-02-12,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36557,
2000-02-14,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36557,
2000-02-15,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36557,
2000-02-16,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36557,
2000-02-17,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36557,
2000-02-18,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36557,
2000-02-19,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36557,
2000-02-21,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36557,
2000-02-22,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36557,
2000-02-23,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36557,
2000-02-24,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36557,
2000-02-25,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36557,
2000-02-26,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36557,
2000-02-28,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36557,
02/29,42440,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,,
2000-03-02,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36586,
2000-03-03,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36586,
2000-03-04,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36586,
2000-03-06,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36586,
2000-03-07,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36586,
2000-03-08,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36586,
2000-03-09,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36586,
2000-03-10,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36586,
2000-03-11,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36586,
2000-03-13,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36586,
2000-03-14,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36586,
2000-03-15,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36586,
2000-03-16,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36586,
2000-03-17,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36586,
2000-03-18,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36586,
2000-03-20,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36586,
2000-03-21,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36586,
2000-03-22,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36586,
2000-03-23,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36586,
2000-03-24,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36586,
2000-03-25,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36586,
2000-03-27,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36586,
2000-03-28,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36586,
2000-03-29,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36586,
2000-03-30,42440,66.6,2.3,0.8,0.8,1.5,3.7,-2.5,7.3,4.5,-2.3,-1,5.1,0.9,1.3,6.91,5.17,5.23,5.2,5.06,4.69,2.31,7.03,14.28,36586,
