date,avg_price,CPI,consumer_price_growth_rate,food_non_alcoholic_beverages,Liquor_tobacco,clothes_shoes,housing_water_electricity_fuel,household_goods_housekeeping_services,sanitation,traffic,communication,entertainment_culture,education,food_accommodation,other_goods_services,033_Production_per_cultivation_area,031_Production_per_cultivation_area,055_Production_per_cultivation_area,054_Production_per_cultivation_area,02_Production_per_cultivation_area,061_Production_per_cultivation_area,063_Production_per_cultivation_area,041_Production_per_cultivation_area,043_Production_per_cultivation_area,domestic_oil,international_oil,export,import
2011-07-11,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40725,633.43,226350,8973067
2011-07-12,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40725,649.41,226350,8973067
2011-07-13,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40725,657.55,226350,8973067
2011-07-14,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40725,639.92,226350,8973067
2011-07-15,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40725,646.31,226350,8973067
2011-07-18,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40725,637.96,226350,8973067
2011-07-19,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40725,650.8,226350,8973067
2011-07-20,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40725,654.14,226350,8973067
2011-07-21,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40725,658,226350,8973067
2011-07-22,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40725,662.91,226350,8973067
2011-07-25,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40725,655.9,226350,8973067
2011-07-26,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40725,660.55,226350,8973067
2011-07-27,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40725,645.04,226350,8973067
2011-07-28,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40725,643.65,226350,8973067
2011-07-29,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40725,633.6,226350,8973067
2011-08-01,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40756,628.54,230437,14937172
2011-08-02,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40756,619.13,230437,14937172
2011-08-03,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40756,607.89,230437,14937172
2011-08-04,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40756,576.82,230437,14937172
2011-08-05,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40756,578.43,230437,14937172
2011-08-08,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40756,546.92,230437,14937172
2011-08-09,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40756,535.45,230437,14937172
2011-08-10,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40756,569.44,230437,14937172
2011-08-11,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40756,582.52,230437,14937172
2011-08-12,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40756,583.05,230437,14937172
2011-08-16,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40756,587.91,230437,14937172
2011-08-17,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40756,589.43,230437,14937172
2011-08-18,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40756,555.83,230437,14937172
2011-08-19,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40756,554.81,230437,14937172
2011-08-22,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40756,572.97,230437,14937172
2011-08-23,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40756,582.23,230437,14937172
2011-08-24,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40756,579.03,230437,14937172
2011-08-25,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40756,578.91,230437,14937172
2011-08-26,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40756,582.77,230437,14937172
2011-08-29,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40756,595.3,230437,14937172
2011-08-30,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40756,601.67,230437,14937172
2011-08-31,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40756,598.66,230437,14937172
2011-09-01,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40787,598.74,150420,49708505
2011-09-02,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40787,578.02,150420,49708505
2011-09-05,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40787,0,150420,49708505
2011-09-06,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40787,578.01,150420,49708505
2011-09-07,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40787,602.29,150420,49708505
2011-09-08,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40787,600.27,150420,49708505
2011-09-09,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40787,588.68,150420,49708505
2011-09-14,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40787,601.74,150420,49708505
2011-09-15,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40787,618.77,150420,49708505
2011-09-16,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40787,613.07,150420,49708505
2011-09-19,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40787,596.67,150420,49708505
2011-09-20,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40787,613.37,150420,49708505
2011-09-21,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40787,621.82,150420,49708505
2011-09-22,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40787,580.94,150420,49708505
2011-09-23,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40787,591.4,150420,49708505
2011-09-26,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40787,598.57,150420,49708505
2011-09-27,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40787,629.24,150420,49708505
2011-09-28,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40787,602.59,150420,49708505
2011-09-29,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40787,605.88,150420,49708505
2011-09-30,39000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40787,587.58,150420,49708505
2011-10-04,40500,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40544,560.72,200200,72435895
2011-10-05,40500,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40544,601.16,200200,72435895
2011-10-06,40500,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40544,619.43,200200,72435895
2011-10-07,40500,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40544,619.33,200200,72435895
2011-10-10,40500,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40544,633.87,200200,72435895
2011-10-11,40500,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40544,633.11,200200,72435895
2011-10-12,40500,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40544,626.6,200200,72435895
2011-10-13,40500,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40544,621.13,200200,72435895
2011-10-14,40500,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40544,632.22,200200,72435895
2011-10-17,40500,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40544,630.42,200200,72435895
2011-10-18,40300,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40544,636.61,200200,72435895
2011-10-19,40300,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40544,621.3,200200,72435895
2011-10-20,40300,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40544,610.41,200200,72435895
2011-10-21,40300,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40544,626.42,200200,72435895
2011-10-24,40300,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40544,659.9,200200,72435895
2011-10-25,40300,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40544,666.73,200200,72435895
2011-10-26,40300,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40544,639.91,200200,72435895
2011-10-27,40300,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40544,668.06,200200,72435895
2011-10-28,40300,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40544,660.05,200200,72435895
2011-10-31,40200,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40544,647.41,200200,72435895
2011-11-01,41000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40848,640.87,472614,62444752
2011-11-02,41000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40848,648.15,472614,62444752
2011-11-03,41000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40848,666.36,472614,62444752
2011-11-04,41000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40848,670.85,472614,62444752
2011-11-07,41000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40848,668.46,472614,62444752
2011-11-08,41000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40848,678.88,472614,62444752
2011-11-09,41000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40848,672.23,472614,62444752
2011-11-10,41000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40848,686.18,472614,62444752
2011-11-11,41000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40848,706.26,472614,62444752
2011-11-14,41000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40848,695.87,472614,62444752
2011-11-15,41000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40848,700.41,472614,62444752
2011-11-16,41000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40848,726.72,472614,62444752
2011-11-17,41000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40848,705.17,472614,62444752
2011-11-18,41000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40848,697.01,472614,62444752
2011-11-21,41000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40848,692.77,472614,62444752
2011-11-22,41000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40848,702.53,472614,62444752
2011-11-23,41000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40848,693.58,472614,62444752
2011-11-24,41000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40848,0,472614,62444752
2011-11-25,41000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40848,704.3,472614,62444752
2011-11-28,41000,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40848,716.51,472614,62444752
2011-11-29,41200,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40848,724.89,472614,62444752
2011-11-30,41200,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40848,726.13,472614,62444752
2011-12-02,41200,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40878,715.8,259265,107484852
2011-12-05,41200,94.7,4.0,8.1,0.8,3.3,4.5,3.7,1.8,7.0,-1.6,1.6,1.7,4.3,3.2,6.82 ,4.81 ,5.56 ,5.73 ,5.06 ,4.85 ,2.18 ,6.12 ,17.16 ,40878,716.33,259265,107484852
